"","year","country","region","Seasonal extremes","National GHG inventories","Federal energy programs","Financial instruments","Coastal impacts","Regional mitigation planning","Hydrological scenarios","Global mitigation governance","Power and fuel efficiency","Financial programs","Concepts","Interventions and innovations","Tropical human health impacts","Kyoto implementation","Research and observations","Arid lands","Adaptive capacity","GHG reporting","Coastal tourism impacts","Macroeconomics","Forest management and programs","Green growth strategy","Transportation energy","Rio programs","Livelihoods","Rural responses","Agroforestry","Chemicals and GHGs","Oceans","Transportation","Shipping","Tracking climate change","Fossil fuel consumption"
"275",2010,"DEU","euro",0.0148553025687494,0.0182465468819769,0.123079431259413,0.141578593484821,0.000643059698888714,0.00209782612320879,0.00318600703763729,0.0059491416857781,0.00159309229920894,0.000975507881969499,0.000468131253431926,0.000866999905307397,0.0199073498272713,0.0104338956295321,0.00601175016776513,0.00180160262988789,0.00182736697618771,0.00482598783795896,0.000360423184155561,0.0285781824387353,0.000539206995297374,0.00146490407660084,0.0118396347156857,0.00244294914067952,0.000136949167305108,0.000300076987841599,0.00276685914049579,0.196112451744893,0.00147716341067553,0.162047886181015,0.00358952638208493,0.00208563152467692,0.227910561760863
"276",2013,"DEU","euro",0.00370354196569233,0.183023386984115,0.27888864895631,0.000392131790351435,0.000661854175927354,0.00077277520735246,0.000413198108381801,0.186514846369777,0.00138639176665338,0.00719539232466742,0.000882742548372908,0.00602369195063805,0.000575895694597336,0.00601480529686772,0.00377744362040657,0.000205421080520119,0.00683200538679509,0.146808038461156,0.000168696634050126,0.00270961942594901,0.00139162624986089,0.0833207563911433,0.00218238342893266,0.0102873983742046,0.000179877977690898,2.56528987050879e-05,0.000795963537856172,0.0119889536152664,0.000788913816291313,0.0365145781872622,0.00944605011666004,0.00445431458577489,0.00167300307176991
"277",2017,"DEU","euro",0.00964125268500342,0.0288795996801685,0.120963623415227,0.115597149962503,0.000356120243796952,0.00280243568628834,9.73830531365742e-05,0.198020925423975,0.00279265205902906,0.00624535289251259,0.000476125254419925,0.0805621023406467,0.000200907241992763,0.0293654860618959,0.00500174553475086,0.000114075535088961,0.006846703919384,0.131134719031831,8.3525682528086e-05,0.00196405639782552,0.00406364874018549,0.000976218938484579,0.0281055390970104,0.00204415507486679,6.80154973144046e-05,3.18855659256976e-05,0.0014610992156547,0.0380051490803532,0.0015196035180269,0.111520223471888,0.0637232469785919,0.00142982974581007,0.00590544297388403
"278",1994,"DNK","euro",0.0232389282143084,0.00271573651854583,0.00117801924678795,0.217258687525265,0.00209035458538747,0.0603953413725983,0.0037916457009657,0.00446721948876723,0.00227388160640386,0.0761430495068607,2.99069717312423e-05,0.0046814878066201,0.0025633389983305,0.0186956315396255,0.00396216293224079,0.0190836701360337,0.011327075377623,0.0018843406787885,0.00447920409093338,0.15311703612073,0.000262157013450703,0.000730988756948416,0.00694411976010388,0.0315991858209064,7.65929933425617e-05,0.000551185949418628,0.00297732553533182,0.085845192493436,0.0410137677872092,0.00983687403215255,0.199160973703642,0.00134583000871471,0.00627908772679537
"279",1997,"DNK","euro",0.00872801475464366,0.00628239729460204,0.000982449563874457,0.174125579402821,0.014091377619446,0.0317428495298458,0.00150474203700289,0.00758832880034565,0.00342305049274787,0.0672681237758473,0.000153015789996723,0.00795324667097518,0.00273845267308792,0.013902217267082,0.0137442993984477,0.0179313640831601,0.00563279858066191,0.028419618827258,0.00727517217864609,0.0928964550199584,0.000301111378243651,0.00158365598182453,0.00435588394172329,0.00950627238933134,5.46295526160072e-05,0.000386765086278638,0.00224984250964363,0.164345690000631,0.0242075514225504,0.0241501574055579,0.249937602981154,0.00159408868371099,0.0109431949062847
"280",2003,"DNK","euro",0.00375159649610873,0.0011634600300509,0.000401275227840337,0.00766414339350763,0.000345226969034692,0.000917499407621342,0.000111318502352066,0.00114829971825181,0.000268299808099379,0.000802161486070917,1.49887602193526e-05,0.00112116857217506,3.04043931844089e-05,0.00140515949104145,0.00102006511455822,7.54641407022004e-05,0.000138712695371207,0.000610523867082166,0.000106547274976851,0.000294034524968157,5.90318309533318e-05,0.000200318616050334,0.0331808121760485,0.000825624871396783,4.8963913557496e-06,5.62701537158044e-06,0.000190221458054628,0.00373084467917656,0.0018850578702988,0.000397732901806214,0.937723431735988,5.33791614624984e-05,0.000352671418820649
"281",2005,"DNK","euro",0.00204429444418541,0.000642042958824412,0.000293468884612007,0.00248799975886612,0.000132965119179496,0.00118986247738312,3.59537865188333e-05,0.00109395264762968,0.0001778476577839,0.000774550680251104,5.85676735238178e-06,0.0076798830751695,5.4282118064837e-06,0.001233533591639,0.000637126591720184,2.34701276526114e-05,0.000121226623227751,0.000402349944051358,8.69577768019492e-05,0.000129969991591907,6.38888298034622e-05,0.00011590643100075,0.0117607146305746,0.000571849122047378,1.55924598857727e-06,3.30472829600801e-06,7.16234251129927e-05,0.000787607484643908,0.0020651906966538,0.000269782142996674,0.96490314410727,4.43921273913483e-05,0.000142295911972884
"282",2009,"DNK","euro",0.000572212741378909,0.00362710563587995,0.000315167795151874,0.00179256178965168,0.000336964034714191,0.000827877107044433,9.4749776856354e-05,0.00381431249473726,0.000400285861574158,0.00156446188262709,5.40837509751419e-05,0.00772204484010869,1.53555416341922e-05,0.00252775699020465,0.000681636379750513,8.67564751138778e-05,0.00158408957776564,0.00094064455610163,0.000164864222152494,0.000249328738730453,5.58495127720734e-05,0.00446748708821779,0.0177489003091615,0.0014687387686285,2.10288673501673e-05,2.13116747782149e-06,0.000120487645253834,0.00292690195153129,0.00198000869518811,0.000333066879635094,0.943223349904224,4.47312819894395e-05,0.000235057736418376
"283",2013,"DNK","euro",0.000617776599857661,0.00321529657490996,0.000550298455058167,0.00258624464613256,0.000400720830296472,0.00145833609175026,0.000326189188520359,0.0051729101153681,0.0247259619429731,0.00238867144509973,0.000234229354150178,0.0328677164751793,7.2521298056279e-06,0.000838403651300095,0.000769773211861845,0.000217814491106676,0.00439516938017331,0.00266583619980015,0.000293955159780983,0.000236808057333102,0.000238333443931101,0.00437016996170184,0.0224521695507309,0.000956574523237402,4.24460107179128e-05,5.29560422940958e-06,0.000491269929078414,0.00160172194959051,0.00193942274876195,0.000672783141873834,0.881045589051822,0.0012142275270111,0.00100063255685647
"284",2017,"DNK","euro",0.00101453021519981,0.00943136631487342,0.000544443943292387,0.00221046271738932,0.000695800579468385,0.000557682024101707,9.48790256901413e-05,0.0129793656250157,0.000851406980056395,0.00150263507990206,0.000508282722250401,0.0486834145842259,1.58802399287645e-05,0.0056064751471294,0.000901188733708357,0.000140593629148191,0.00802052168296492,0.0251969188226673,0.000346149586021276,0.00016731029341397,0.000327741031980169,0.00299783700161608,0.0194913244733025,0.00116049751786241,4.74968279397662e-05,4.28009138932315e-06,0.000104644705260944,0.00164494351272764,0.00227080214249074,0.000608550814551397,0.851491560764219,8.35700406510933e-05,0.000297443129560925
"285",1997,"ESP","euro",0.000951708172416458,0.00109645971795499,0.00129394251598721,0.00232119522641215,0.000210420640248485,0.0993999989276717,0.000288531553684026,0.00242318389194335,0.0564118521879746,0.0640932129833988,0.000127256192883139,0.00211382058508449,0.00821027016174012,0.000488644577792613,0.00167508570960005,0.0013891540525002,0.00084175563255491,0.00069235873862359,0.00102529729028245,0.0110882579287562,0.00800028136588564,0.000811643502427647,0.00409607075675187,0.00585320171376557,0.00011724980089652,0.00542790658232035,0.012133156510299,0.274646058557278,0.183209421832444,0.00178283500893135,0.00110375184815805,0.00152235908830766,0.245153656745025
"286",2002,"ESP","euro",0.000497891319433933,0.00560847071799464,0.000158804114373229,1.75943207256795e-05,0.000539959438483773,0.000645956028182404,0.000368878778317916,0.000173541008991798,4.65645332867677e-05,0.000211687121298175,0.000111170513410909,0.000494151153828656,0.00831903915918721,0.00044817301249551,0.000276951151512726,0.000393919893634979,0.00127106379877257,0.000472879080666504,0.000583896674289026,0.00157316205849913,0.00143349687356985,9.18079562649023e-05,0.000325291588516694,0.00383295971469864,1.28989611431923e-05,0.00611110420644668,0.000110976281889565,0.00561993495123593,0.956569808093661,0.00249276203344202,0.000274941915374827,0.000627334320110091,0.000282929226260202
"287",2006,"ESP","euro",0.00706886339343072,0.00518725853002819,0.00293818310068505,0.00154555512399179,0.000291490764761369,0.0078099194941277,0.00142262607518962,0.0206339072177366,0.000491439532104739,0.0185579733708945,0.000109484307902562,0.131298045062948,0.00744824247490395,0.0267801556301581,0.00525810295181491,0.000550683147024775,0.00419174846110266,0.0102530495532,0.000958988555702053,0.0057987398431022,0.00865884776756483,0.000866597254138604,0.0302818768495165,0.0352638553964327,7.50333503415203e-05,0.000588635444122414,0.000341311122804418,0.00514991299970509,0.602840845640687,0.00355892126451544,0.0509972255842289,0.000653918147391303,0.00212856258774194
"288",2009,"ESP","euro",0.00140350519463174,0.00736154358731011,0.00298361791071223,0.00114804990719095,0.000199749511937638,0.0300453302292731,8.63300579007509e-05,0.0521456906956909,0.000748984622217728,0.00445529311363841,9.59663002758601e-05,0.338472541702986,0.000959241969664028,0.125691597646663,0.00162466808182387,0.000242375351452276,0.019161067643502,0.00273086990025245,0.000427827709614966,0.00243069198932991,0.0794158526931837,0.000147507378815177,0.00103564493600688,0.0179201792009591,3.75221167671863e-05,0.00169412179738206,0.000332519900340246,0.0118313416761486,0.277943225516206,0.00752611381526309,0.00325299140129429,0.00087494168684125,0.0055730947547249
"289",2013,"ESP","euro",0.00147378083066459,0.0272010831299314,0.0012913812668796,0.000700478127101797,0.000252650455200333,0.0300201699214929,0.000104563530928514,0.0106757117173819,0.00375206362447521,0.0113744022990286,0.00053008834583081,0.36536739620951,0.000633982308356254,0.0214754062275721,0.00124484717615225,0.000213723893574226,0.00580032325553529,0.00299478101402932,0.000818314678123243,0.00126632337740817,0.151064562065487,0.000220630508029356,0.0137720274446699,0.00690968138461004,7.08439330969281e-05,0.00310895988651508,0.00169861928577604,0.00368746758089719,0.318191677992963,0.00295246921202349,0.00756446580304704,0.000886241571204741,0.00268088194250421
"290",2017,"ESP","euro",0.00111174187323952,0.00341550231722752,0.000520370402251665,0.000474310872729882,0.000120426983321957,0.0119047408571478,5.90034329472476e-05,0.0392782489931338,0.00217336469027735,0.0592420958204383,0.000114223575416746,0.257298854119066,0.000315590343344667,0.0217213951967184,0.000693734163569394,7.18436914920795e-05,0.00887564766321892,0.0023725369969475,0.000313606536493622,0.00099579775378114,0.198711139231426,0.000309747654579244,0.00210236349874552,0.00347109102540901,2.1272937537928e-05,0.00073553461075674,0.000516776937597485,0.00216086847367163,0.356347155309537,0.0196978931068538,0.00250988848986979,0.000656595877419961,0.00168663656383207
"291",1995,"EST","euro",0.00126766255242148,0.000804868963739454,0.000148986216181513,0.00133992170331224,0.0015873862944826,0.000619395777305495,0.0574619156598034,4.1757323149937e-05,0.00343001485273472,0.000468393871053501,0.000191275709601299,4.69491654590264e-05,0.0264222355585198,0.000150938734102213,0.00200024967876562,0.00849461372857479,0.000172440997834468,0.00029637064796561,0.00142771527671271,0.00331202257588541,0.000446465054391705,0.000343451833344233,0.00119114891062851,0.00385874350798043,0.0025200627741847,0.00211323708939649,0.705048113340753,0.00593380320662607,0.000731069675342333,0.0123023915186631,9.23039814257013e-05,0.0499282837908665,0.105805810028792
"292",1998,"EST","euro",0.0219834470852298,0.00137629964289553,0.000284694473331731,0.00532048752202693,0.00536622174183776,0.00177734956232303,0.0209733539718267,0.000173328549663766,0.00255792633457514,0.000715990521352418,0.000154172109191196,4.60783449620036e-05,0.0378130199625796,0.000650832493780819,0.00148446006708429,0.0392248063856818,0.000738478325484509,0.000469531944097998,0.0116575142264604,0.329376344152826,6.61377750588829e-05,0.000276043970010637,0.00266186189431225,0.0025431502454384,0.000782996094353493,0.00167437117561327,0.439157898388935,0.0471320321900492,0.0013813114545042,0.00636273555114909,0.000253235334769587,0.00638270674444493,0.00918118176414883
"293",2001,"EST","euro",0.0416797386689173,0.0127481197501741,0.0008067416578865,0.0156234103753647,0.00292226826352257,0.00356001996904886,0.0114612345734666,0.00475563719145586,0.00168987804091115,0.00719747730864138,0.000413127374860048,0.00541769733420266,0.0044872724856686,0.0676238664272322,0.0484781215392562,0.00563332109958107,0.00113643449353289,0.0175375945363119,0.0241908434375235,0.275303436845583,0.00051666303785116,0.00108565838016873,0.00386963773217068,0.00939772796717463,0.00107562465587266,0.00070172759276279,0.33213623140745,0.0392863877380636,0.00502077337140668,0.0225583622633819,0.0214621265178389,0.00648744465810602,0.00373539330461118
"294",2005,"EST","euro",0.0131172665789894,0.0123172359236632,0.000291165200067345,0.13710122073897,0.0248802090193377,0.00700427966749443,0.00376528043624887,0.00519990701628898,0.00287802073634471,0.00174769372775227,0.000216229350809006,0.0200908356692555,0.00185187299368562,0.100502723441285,0.00333015047021833,0.0140185520273612,0.0112181934478052,0.00705058960434275,0.00746356147653749,0.201054457113315,0.000155414244755718,0.000333933938762917,0.0247949925023687,0.00969807855873789,0.000406996972249882,0.000695551034912483,0.248184316245333,0.0185406988112639,0.00459530794967935,0.0608808602871068,0.0272149203651039,0.0150701965412503,0.0143292879087029
"295",2009,"EST","euro",0.0304524996560462,0.0650631722719363,0.00110423308277712,0.0128424090692046,0.0224943555102097,0.0190686669510535,0.00215927003376447,0.00528189148570392,0.0139965241619687,0.00512943546571332,0.00138804067790287,0.0408452904498002,0.000307097737859459,0.229037919748453,0.0213722432103236,0.00134598855942832,0.00250863811018703,0.0451696406253659,0.00889701295300449,0.0275961999174425,0.000715088793890322,0.000583168689526403,0.0375900972801189,0.00364180579919659,0.000443892474837379,0.00081995848925008,0.152161249133562,0.0154545329744362,0.00224647501016719,0.126269558689941,0.0949694473794115,0.00468591461906148,0.00435828098845566
"296",2013,"EST","euro",0.0336756530944916,0.109301218450019,0.00338320744794332,0.0385475408912008,0.00203706430479951,0.0211694564508347,0.00163882277903734,0.0101164553023945,0.00385818512992961,0.0032943515015651,0.000931094278715352,0.0617034408944484,0.000535895386491341,0.220679041569007,0.0955282361999174,0.00768124667239663,0.00148575769291575,0.0273616005808488,0.00283033297636679,0.00993930742033755,0.00159264818335428,0.000410388386863148,0.00735610759890475,0.00367253866380964,0.000744373799348925,0.00218938843829921,0.097681708248762,0.0254978081855934,0.00170597544639031,0.125877031159853,0.0387906101308317,0.00746782777401667,0.0313156849603122
"297",2017,"EST","euro",0.0360801554510574,0.086786659490126,0.00202521682627668,0.0358083237838643,0.00267213450984506,0.00222251976360619,0.00149382441077088,0.0133306433759376,0.00161099833528948,0.00312643021969223,0.00125774256713952,0.148946064250216,0.000414823982361434,0.216514767817318,0.0414592958634736,0.000599568488276998,0.00776662910645514,0.114018607054166,0.00210760340340049,0.0224276161212733,0.00218084094056352,0.000241845820435915,0.00620067899839946,0.0369832511640042,0.000899875558065226,0.000929361953878198,0.0397295375053174,0.00690636642995499,0.0020963036791219,0.110971742750279,0.0398971992469126,0.00813867129702601,0.00415469983549495
"298",1995,"FIN","euro",0.00613905804579826,0.000850935058106347,0.000625610071942886,0.636788383232292,0.0001389167927897,0.00370132659089689,0.000227971157075325,0.00210113099670755,0.0564875724386217,0.00491117754024587,6.04317143516776e-05,0.000847064564421825,0.000152658478455123,0.000345411584184073,0.000853378204978342,0.000477143684149652,0.000625192884929472,8.04108092535215e-05,0.000476057433578396,0.0129108822287376,8.22597268613985e-05,0.000146533364637292,0.00893919774192282,0.00161283063773715,0.000585019878269642,6.12240605071825e-05,0.170513740431839,0.0733790883549759,0.000171744100547419,0.00137355503021399,0.0045962226642904,0.000506689931248704,0.00923118056543252
"299",1997,"FIN","euro",0.0143789757207706,0.000696595876749066,0.000646757766185798,0.580476908312496,8.99895715301511e-05,0.00801903692616009,0.000706138618977827,0.00103253027012167,0.0199861577202408,0.0052930556310328,3.82510420689374e-05,0.000604169270328858,0.000522534564238672,0.000687715400532336,0.000788923537046155,0.000815391067396009,0.000562191887522044,6.98386442119639e-05,0.000718917414431786,0.0920565564816248,4.12416166296324e-05,8.65466862534125e-05,0.00889902680471932,0.00148280558932417,0.000385348420386994,0.000151716323502026,0.145244728220419,0.103483083236125,0.000285906030265208,0.00277344294882631,0.00158872515240226,0.000581169135329573,0.00680562411215007
"300",2001,"FIN","euro",0.0150669926261994,0.0197141671527843,0.00267500204951812,0.46838109985782,0.000431688858652622,0.00330682641451176,0.00309041624497534,0.00565308679037054,0.00267547801874635,0.00764063927843601,0.000418135542225791,0.00964803375625753,0.000514839576977914,0.102844005945802,0.022256642183613,0.00949639438336833,0.0228647819875339,0.00132291439415831,0.00179088811510237,0.0790459278369805,0.000107755321360825,0.000276418140335459,0.031079322893343,0.00367206497423018,0.00453544451640242,0.000159002346637096,0.136878162551076,0.0201818591123514,0.000712549087002967,0.0025048665044982,0.0140770490630928,0.000768626635686204,0.00620891783994941
"301",2006,"FIN","euro",0.00732207593682122,0.00312560096004926,0.000231636105735455,0.48927422691642,0.000266403042669925,0.0101101478017694,0.000482615144896059,0.00738075879997345,0.00232614924744287,0.00892016129657784,5.3799658204392e-05,0.0492591157756952,0.000134260924265527,0.179973723564893,0.00168230849302651,0.000662283270673534,0.0119095318872795,0.000506660762488794,0.00162202348441934,0.0680436679666758,0.000117053245532099,8.93437896262525e-05,0.0341919145321808,0.00481432397879072,0.000487245138075332,9.95780861236401e-05,0.0811924587009047,0.00577536981448903,0.00189793522448305,0.00545820119195055,0.0113558147379412,0.000321109242783348,0.0109125012771418
"302",2010,"FIN","euro",0.0449658376520989,0.0341871967353587,0.000492445605886711,0.391441681531008,0.00191008371308585,0.00339779043331981,0.00876344820572221,0.0480628707144719,0.00125547100789939,0.00872540209207849,0.00135360292561723,0.0339145523511568,0.00193086802957744,0.270973986627201,0.00500654926420184,0.0081992028354467,0.0362910835361356,0.00599013794715111,0.00291048136335687,0.00435400750045695,0.00607981026028622,0.000237333729183002,0.00945863364154783,0.00895604876438086,0.00240868666681045,0.000381403724735368,0.00281679114687835,0.00241789289059306,0.00280983415874707,0.0131662631422349,0.034476894285534,0.000668352773163072,0.00199535474467444
"303",2013,"FIN","euro",0.0352720605507395,0.0527631849295782,0.000374392362221251,0.33879590544836,0.00154976976125713,0.00127029550074695,0.00115854925585512,0.0495936579494207,0.00135849963387559,0.000905089206615258,0.00301181264443294,0.113491178273837,0.000201033326266988,0.296872280728437,0.0235298950694235,0.00358966952624897,0.0254653956417345,0.00367365282487965,0.00431886896311719,0.00260469197565762,0.00079510168496666,7.9708534673829e-05,0.00179017468690227,0.00253097983808748,0.00820122345986974,0.00024005095850147,0.00459234578224956,0.00198323368261895,0.000241425429217911,0.00374525913830801,0.0144158299599995,0.000289210571902411,0.00129557269999741
"304",2017,"FIN","euro",0.0432717602974176,0.0446515050283921,0.000485961751897786,0.228873534375566,0.00143901293894942,0.00203971688658072,0.000937270222202109,0.0715406053997002,0.00225966364810859,0.00143018465658531,0.00333474128663173,0.202124399486117,0.000225976813976724,0.247369733372322,0.00508816951739631,0.00317511239906469,0.0502110888994823,0.020410210629379,0.00207862290319402,0.00148360140886287,0.0036129899299968,7.09188144907694e-05,0.00244653004552464,0.00347066850320965,0.00741582857756256,0.00287407909060987,0.00780407776534308,0.00152095167240936,0.000621363690217153,0.0154804059545038,0.0198639442150563,0.000979130770160068,0.0014082390490902
"305",1994,"FRA","euro",0.0120429955680315,0.00307124771822536,0.00334924048848147,0.141282814659972,0.000455520741884457,0.29075682522932,0.000158784076345296,0.0322579486414343,0.0104156165569968,0.0681758588068018,1.07221941888537e-05,0.02746357366692,0.000719509299073082,0.00264295607086438,0.0018229086672711,0.00082965519213844,0.00614782663750942,0.00024347117100437,0.000761379927587132,0.0244050051162095,0.000476051706164316,0.000567025430706869,0.00256006341307355,0.231370255215161,0.000164880102194885,0.000723334452729232,0.00188597846053252,0.078056532358954,0.00853638989743154,0.0023604099004069,0.0369075053888033,0.000591175326211439,0.00878653791737141
"306",1997,"FRA","euro",0.00383605028737419,0.00238856170894942,0.00301538781342531,0.098992417067012,4.06138867529585e-05,0.19418793446415,0.000215210547468696,0.00580424183887629,0.0409382689267582,0.129160470046563,0.000113044423341735,0.0287614276914506,0.000874120136097463,0.0021452612945585,0.00109063364658752,0.00104838612756827,0.00284758142343243,0.000296948587326919,0.00023966853049428,0.0599736066939583,0.000713021754112512,0.000154377737339936,0.0491864236615459,0.0414011456529148,0.000328170672981763,0.0363399743640967,0.00691447930218522,0.0960464988107548,0.0136299009054172,0.00189835787081884,0.00338474731117224,0.000703515326082669,0.173329551488431
"307",2001,"FRA","euro",0.0214960459083657,0.00314760584706145,0.00181421879895871,0.0650901609804927,0.00637488481358908,0.300505198677156,0.000532222880364695,0.0400515620715186,0.00269242474480946,0.0177477228746347,3.89814516744646e-05,0.13961746075917,0.00107090561994068,0.00302394563351472,0.0390058320378596,0.00152719624147568,0.019446207266446,0.000759907382698804,0.0159472435504276,0.00254622104012855,0.00202347512336271,0.000509569481867072,0.000462989660708395,0.0541444558676847,0.00110564633631169,0.0128547876392041,0.0107071199911301,0.0125595637204178,0.118736128493768,0.00355456305949447,0.0907586255674421,0.00776370491452973,0.00238342156379144
"308",2006,"FRA","euro",0.047298064536019,0.00351402443834195,0.00171821117799806,0.0223108969832568,0.00665162863695991,0.280111135495407,0.00114057449629809,0.0218270548997477,0.00231684855276329,0.0215215968647477,0.000252499042861505,0.152922541255279,0.00506321730620782,0.00546867598662886,0.0871944081941367,0.0019287941615233,0.00639102393898069,0.0275470308630338,0.0041704160591881,0.000753832593730576,0.0130252481417912,0.000160409352720169,0.000435867902547979,0.0452310409202473,0.00233277271854007,0.140367433950691,0.00267027341750562,0.0036637983407002,0.0538196311202993,0.0103269491094818,0.0113620885941063,0.0125568255506688,0.00394518539758949
"309",2009,"FRA","euro",0.00534419147131665,0.027324977905594,0.00308745522091052,0.00229301254215103,0.000827395509305917,0.549549090872406,0.00040535454116386,0.00887415001271325,0.00182178477231076,0.00135980570256856,0.000178918487961275,0.246557675864959,0.000368611852104703,0.0851333125227344,0.014765120461118,0.000943816956711247,0.00319884631695037,0.00307463379657772,0.00107376000382485,0.00154819046609965,0.000560489064608171,0.000124343037459931,0.00777176442226218,0.00279336346309423,0.000202942402690301,0.00374552315141224,0.00130776130586214,0.00226605044706245,0.00734793791794459,0.006662944773572,0.00513114377276239,0.000859221670025846,0.0034964092917625
"310",2013,"FRA","euro",0.00301714647920193,0.00718718809518715,0.00324074648126426,0.00638290094492572,0.000743994552451681,0.337095171626718,0.000910156365462861,0.00796868466540523,0.00606616605078151,0.00310287240839215,0.0003925263968829,0.376329248145721,0.000451797514841639,0.0345008048447407,0.00743914679954459,0.00197686467543651,0.0239747206644457,0.0868572714963957,0.00112985255621626,0.00183859113328932,0.000659597062815403,0.000383083699395632,0.0104160513785916,0.00431481253878944,0.00187775924716442,0.00261246966363026,0.0243191294715809,0.00669754188225281,0.00587813421868642,0.0064074658704861,0.00638079293423732,0.00996356508588598,0.00948374504917881
"311",2017,"FRA","euro",0.0221141894745775,0.00621142097194574,0.00279259154060025,0.0197061527912421,0.001818490898868,0.22453054841067,0.000241188401183536,0.0686575325581962,0.0169587488794807,0.00676919742874316,0.000531045205886431,0.383798045206949,0.000408445695365788,0.0117686044368002,0.0195392877465475,0.000797208652840872,0.00252043444326434,0.0407921574895702,0.00332562438841381,0.00169413711415141,0.00157018673965956,0.000779944354325917,0.0229345988137237,0.00256149743566125,0.000378550618193772,0.00136122314121095,0.00557129441449489,0.0285887348099979,0.00503463886513886,0.0393021664590117,0.0297592210208447,0.00204154857763507,0.0251413430148052
"312",1997,"GBR","euro",0.0053965827474336,0.00862930388294243,0.00970232801172294,0.0149998236461985,0.000129862137958704,0.00863747230173547,4.07784936283784e-05,0.305033212264771,0.0268913412176372,0.0635889151129108,0.000361423907820415,0.0781232290089455,0.000178463987477167,0.00284890660120431,0.0029186761105213,0.000223615915220534,0.0061070740568913,0.00442078825463125,0.000353561811658902,0.00748144677211773,0.00106954158704032,0.00403308629433955,0.0208580723311755,0.00438468188000277,0.000193307181933716,4.48970125474633e-05,0.00215847019392616,0.392764209670039,0.00345095577992112,0.00255650222941405,0.0121014020372993,0.000536081492063593,0.0097819860668701
"313",2001,"GBR","euro",0.00201888314780078,0.00693804860280558,0.00163310135508652,0.0522635563039504,0.000331740192973334,0.00550764671933711,2.55011700989398e-05,0.406052133966562,0.0519358749115484,0.0226322844382272,0.00056228953401476,0.262131384664753,4.76795438150812e-05,0.0036836026399945,0.000862285669612362,0.000269818072527763,0.103788977318168,0.00234221587709193,0.000516487278791366,0.00422937927681024,0.000480771900871408,0.00184292735192097,0.0248454352964943,0.00266231444349811,0.000470435299477794,1.25691730127933e-05,0.00106583364519804,0.0239029059612632,0.00137942779779979,0.00114286965120623,0.0101440092973386,8.82666662964238e-05,0.00418934283165269
"314",2006,"GBR","euro",0.00323266015696444,0.0093167496858396,0.000837277561301533,0.00585316570360074,0.000404371619554165,0.00292060344243895,4.88181696581576e-05,0.681717338796544,0.000706199824376282,0.0291067128577983,4.55519252449584e-05,0.0376678748318535,6.03985743271755e-05,0.125545465968015,0.00186241795856501,0.000207443662117892,0.0158261187952287,0.00733669534502434,0.000200082563577268,0.00204935725116348,0.000960532665449196,0.00135631070426418,0.0010027355307696,0.0213814030073839,9.04402024471775e-05,1.39899963570731e-05,0.000293592487322429,0.00347459390494549,0.00213386171695619,0.00137639186625625,0.0415013513469403,0.000162661344229343,0.00130683053348468
"315",2009,"GBR","euro",0.0307962239294683,0.0025905300141538,0.00538116897837562,0.0100256025448877,0.00104909975179964,0.013956228005065,3.14467359807491e-05,0.800914260277253,0.00105580888419827,0.00551560384908128,1.49970017587266e-05,0.00755216807752906,9.87760067376346e-05,0.00726080784967399,0.00360951839164486,0.000182211855760979,0.00322012774988612,0.00622647795272771,0.000178799653225823,0.000668429400806624,0.000359055225240691,0.00122954730198247,0.00147907073806762,0.00410987877546721,3.88299422183534e-05,1.70930770917449e-05,0.000270260364181178,0.005591261563039,0.00125826233648425,0.00104609826532942,0.0830598389543978,0.000130594064360975,0.0010819224821246
"316",2013,"GBR","euro",0.00195703154877817,0.058117085501935,0.00579255861489946,0.0152857072020696,0.00144461778919847,0.00203725584145267,4.71670465238643e-05,0.464408727015197,0.075446571349874,0.00365651642391025,0.0053502125578924,0.155181542747631,3.87272678087871e-05,0.00359521942350164,0.00268859145112554,0.000552881970640312,0.0864979169402226,0.0547940858088798,0.000763348957958137,0.000702805270898742,0.00160885434047733,0.00281877147208272,0.00303330610020015,0.0025975148822513,0.000899095569308859,3.15851445220977e-05,0.000709845473668332,0.009541843902835,0.000515481273869323,0.00125183919578709,0.0356316776517873,0.000444828467339324,0.00255678579547367
"317",2017,"GBR","euro",0.00486964496294272,0.029062728768581,0.00312682590092827,0.00877617439740965,0.00167083632502006,0.00109895956660509,3.88823971984956e-05,0.580310531021569,0.00423891567289456,0.00193691740712013,0.00131927784576132,0.132561055972074,8.37258235772518e-05,0.00602049300310883,0.00278630659745565,0.000314601577409388,0.0370652123167441,0.11283860822641,0.000654451407816391,0.000942495811272546,0.000875240814003857,0.00316288153320748,0.0024403986155637,0.00241474524004102,0.000245334844429844,1.83454286051398e-05,0.000328483445060444,0.0156982542826746,0.000978184517396281,0.00360719720231592,0.0391365831138934,0.000400406185495812,0.00097729977541404
"318",1999,"GEO","euro",0.00125788216016584,0.0491463967324225,0.000572198544976421,0.000394140500425558,0.000230245811409132,0.00123315578745629,0.120813320448449,0.000204956038063962,0.00211482682570932,0.00250745069701016,0.000471560965389695,0.00144886971639505,0.00934828840956294,0.00287826350017416,0.0404412613871435,0.0243864274438578,0.000626152681220741,0.000615984877267101,0.00377341686344532,0.188297136667374,0.00148725473751758,0.00039174268087501,0.000602685751502055,0.0479952690538146,0.000405612907227901,0.0151583454630545,0.0444554108040384,0.0139824320766912,0.0451489215118198,0.0037598963920963,0.000710991504219596,0.332206080631935,0.04293342042729
